player,entity_id,filing_year,filing_period,has_inhouse_filing,inhouse_amount,outside_amount,canonical_spend,method,n_filings
"Foris DAX, Inc. d/b/a Crypto.com",client:45737,2025,second_quarter,False,0,265000,265000,outside sum (no in-house filing),4
"Foris DAX, Inc. d/b/a Crypto.com",client:45737,2025,third_quarter,False,0,255000,255000,outside sum (no in-house filing),3
"Foris DAX, Inc. d/b/a Crypto.com",client:45737,2026,first_quarter,False,0,255000,255000,outside sum (no in-house filing),3
GARRISON FATHOM,client:67559,2025,fourth_quarter,False,0,30000,30000,outside sum (no in-house filing),1
GARRISON FATHOM,client:67559,2025,third_quarter,False,0,30000,30000,outside sum (no in-house filing),1
GARRISON FATHOM,client:67559,2026,first_quarter,False,0,50000,50000,outside sum (no in-house filing),1
GIFDA,client:65340,2025,fourth_quarter,False,0,28000,28000,outside sum (no in-house filing),1
GIFDA,client:65340,2025,third_quarter,False,0,57400,57400,outside sum (no in-house filing),1
"GLOBAL PAYMENTS, INC.",client:171265,2022,first_quarter,True,200000,30000,200000,in-house total (outside firms subsumed),2
"GLOBAL PAYMENTS, INC.",client:171265,2022,fourth_quarter,True,160000,30000,160000,in-house total (outside firms subsumed),2
"GLOBAL PAYMENTS, INC.",client:171265,2022,second_quarter,True,260000,30000,260000,in-house total (outside firms subsumed),2
"GLOBAL PAYMENTS, INC.",client:171265,2022,third_quarter,True,120000,30000,120000,in-house total (outside firms subsumed),2
"GLOBAL PAYMENTS, INC.",client:171265,2023,first_quarter,True,290000,50000,290000,in-house total (outside firms subsumed),2
"GLOBAL PAYMENTS, INC.",client:171265,2023,fourth_quarter,True,220000,50000,220000,in-house total (outside firms subsumed),2
"GLOBAL PAYMENTS, INC.",client:171265,2023,second_quarter,True,150000,50000,150000,in-house total (outside firms subsumed),2
"GLOBAL PAYMENTS, INC.",client:171265,2023,third_quarter,True,160000,50000,160000,in-house total (outside firms subsumed),2
"GLOBAL PAYMENTS, INC.",client:171265,2024,first_quarter,True,300000,50000,300000,in-house total (outside firms subsumed),2
"GLOBAL PAYMENTS, INC.",client:171265,2024,fourth_quarter,True,150000,50000,150000,in-house total (outside firms subsumed),2
"GLOBAL PAYMENTS, INC.",client:171265,2024,second_quarter,True,210000,50000,210000,in-house total (outside firms subsumed),2
"GLOBAL PAYMENTS, INC.",client:171265,2024,third_quarter,True,180000,50000,180000,in-house total (outside firms subsumed),2
"GLOBAL PAYMENTS, INC.",client:171265,2025,first_quarter,True,350000,50000,350000,in-house total (outside firms subsumed),2
"GLOBAL PAYMENTS, INC.",client:171265,2025,fourth_quarter,True,190000,90000,190000,in-house total (outside firms subsumed),3
"GLOBAL PAYMENTS, INC.",client:171265,2025,second_quarter,True,210000,50000,210000,in-house total (outside firms subsumed),2
"GLOBAL PAYMENTS, INC.",client:171265,2025,third_quarter,True,170000,110000,170000,in-house total (outside firms subsumed),3
"GLOBAL PAYMENTS, INC.",client:171265,2026,first_quarter,True,260000,50000,260000,in-house total (outside firms subsumed),2
GOWEST CREDIT UNION ASSOCIATION,client:64406,2025,first_quarter,True,40000,0,40000,in-house total (outside firms subsumed),1
GOWEST CREDIT UNION ASSOCIATION,client:64406,2025,fourth_quarter,True,40000,0,40000,in-house total (outside firms subsumed),1
GOWEST CREDIT UNION ASSOCIATION,client:64406,2025,second_quarter,True,60000,0,60000,in-house total (outside firms subsumed),1
GOWEST CREDIT UNION ASSOCIATION,client:64406,2025,third_quarter,True,40000,0,40000,in-house total (outside firms subsumed),1
GOWEST CREDIT UNION ASSOCIATION,client:64406,2026,first_quarter,True,90000,0,90000,in-house total (outside firms subsumed),1
"H&R Block Management, LLC",client:162992,2022,first_quarter,False,0,150000,150000,outside sum (no in-house filing),2
"H&R Block Management, LLC",client:162992,2022,fourth_quarter,False,0,200000,200000,outside sum (no in-house filing),3
"H&R Block Management, LLC",client:162992,2022,second_quarter,False,0,170000,170000,outside sum (no in-house filing),3
"H&R Block Management, LLC",client:162992,2022,third_quarter,False,0,200000,200000,outside sum (no in-house filing),3
"H&R Block Management, LLC",client:162992,2023,first_quarter,False,0,200000,200000,outside sum (no in-house filing),3
"H&R Block Management, LLC",client:162992,2023,fourth_quarter,False,0,130000,130000,outside sum (no in-house filing),2
"H&R Block Management, LLC",client:162992,2023,second_quarter,False,0,200000,200000,outside sum (no in-house filing),3
"H&R Block Management, LLC",client:162992,2023,third_quarter,False,0,150000,150000,outside sum (no in-house filing),3
"H&R Block Management, LLC",client:162992,2024,first_quarter,False,0,110000,110000,outside sum (no in-house filing),2
"H&R Block Management, LLC",client:162992,2024,fourth_quarter,False,0,110000,110000,outside sum (no in-house filing),2
"H&R Block Management, LLC",client:162992,2024,second_quarter,False,0,110000,110000,outside sum (no in-house filing),2
"H&R Block Management, LLC",client:162992,2024,third_quarter,False,0,110000,110000,outside sum (no in-house filing),2
"H&R Block Management, LLC",client:162992,2025,first_quarter,False,0,110000,110000,outside sum (no in-house filing),2
"H&R Block Management, LLC",client:162992,2025,fourth_quarter,False,0,110000,110000,outside sum (no in-house filing),2
"H&R Block Management, LLC",client:162992,2025,second_quarter,False,0,110000,110000,outside sum (no in-house filing),2
"H&R Block Management, LLC",client:162992,2025,third_quarter,False,0,110000,110000,outside sum (no in-house filing),2
"H&R Block Management, LLC",client:162992,2026,first_quarter,False,0,110000,110000,outside sum (no in-house filing),2
HUNTINGTON BANCSHARES INCORPORATED,client:169956,2022,first_quarter,True,80000,20000,80000,in-house total (outside firms subsumed),2
HUNTINGTON BANCSHARES INCORPORATED,client:169956,2022,fourth_quarter,True,70000,20000,70000,in-house total (outside firms subsumed),2
HUNTINGTON BANCSHARES INCORPORATED,client:169956,2022,second_quarter,True,70000,20000,70000,in-house total (outside firms subsumed),2
HUNTINGTON BANCSHARES INCORPORATED,client:169956,2022,third_quarter,True,125000,20000,125000,in-house total (outside firms subsumed),2
HUNTINGTON BANCSHARES INCORPORATED,client:169956,2023,first_quarter,True,100000,20000,100000,in-house total (outside firms subsumed),2
HUNTINGTON BANCSHARES INCORPORATED,client:169956,2023,fourth_quarter,True,170000,20000,170000,in-house total (outside firms subsumed),2
HUNTINGTON BANCSHARES INCORPORATED,client:169956,2023,second_quarter,True,110000,20000,110000,in-house total (outside firms subsumed),2
HUNTINGTON BANCSHARES INCORPORATED,client:169956,2023,third_quarter,True,103000,20000,103000,in-house total (outside firms subsumed),2
HUNTINGTON BANCSHARES INCORPORATED,client:169956,2024,first_quarter,True,115000,20000,115000,in-house total (outside firms subsumed),2
HUNTINGTON BANCSHARES INCORPORATED,client:169956,2024,fourth_quarter,True,120000,20000,120000,in-house total (outside firms subsumed),2
HUNTINGTON BANCSHARES INCORPORATED,client:169956,2024,second_quarter,True,100000,20000,100000,in-house total (outside firms subsumed),2
HUNTINGTON BANCSHARES INCORPORATED,client:169956,2024,third_quarter,True,110000,20000,110000,in-house total (outside firms subsumed),2
HUNTINGTON BANCSHARES INCORPORATED,client:169956,2025,first_quarter,True,80000,20000,80000,in-house total (outside firms subsumed),2
HUNTINGTON BANCSHARES INCORPORATED,client:169956,2025,fourth_quarter,True,150000,60000,150000,in-house total (outside firms subsumed),3
HUNTINGTON BANCSHARES INCORPORATED,client:169956,2025,second_quarter,True,100000,20000,100000,in-house total (outside firms subsumed),2
HUNTINGTON BANCSHARES INCORPORATED,client:169956,2025,third_quarter,True,160000,50000,160000,in-house total (outside firms subsumed),3
HUNTINGTON BANCSHARES INCORPORATED,client:169956,2026,first_quarter,True,150000,60000,150000,in-house total (outside firms subsumed),3
INDEPENDENT BANKERS ASSOCIATION OF TEXAS,client:63897,2025,fourth_quarter,True,14000,0,14000,in-house total (outside firms subsumed),1
INDEPENDENT BANKERS ASSOCIATION OF TEXAS,client:63897,2025,third_quarter,True,7000,0,7000,in-house total (outside firms subsumed),1
INDEPENDENT COMMUNITY BANKERS OF AMERICA,client:126309,2022,first_quarter,True,690000,210000,690000,in-house total (outside firms subsumed),2
INDEPENDENT COMMUNITY BANKERS OF AMERICA,client:126309,2022,fourth_quarter,True,1303790,210000,1303790,in-house total (outside firms subsumed),2
INDEPENDENT COMMUNITY BANKERS OF AMERICA,client:126309,2022,second_quarter,True,1840000,210000,1840000,in-house total (outside firms subsumed),2
INDEPENDENT COMMUNITY BANKERS OF AMERICA,client:126309,2022,third_quarter,True,718825,210000,718825,in-house total (outside firms subsumed),2
INDEPENDENT COMMUNITY BANKERS OF AMERICA,client:126309,2023,first_quarter,True,886000,210000,886000,in-house total (outside firms subsumed),2
INDEPENDENT COMMUNITY BANKERS OF AMERICA,client:126309,2023,fourth_quarter,True,951545,210000,951545,in-house total (outside firms subsumed),2
INDEPENDENT COMMUNITY BANKERS OF AMERICA,client:126309,2023,second_quarter,True,2340800,210000,2340800,in-house total (outside firms subsumed),2
INDEPENDENT COMMUNITY BANKERS OF AMERICA,client:126309,2023,third_quarter,True,905580,210000,905580,in-house total (outside firms subsumed),2
INDEPENDENT COMMUNITY BANKERS OF AMERICA,client:126309,2024,first_quarter,True,760000,0,760000,in-house total (outside firms subsumed),1
INDEPENDENT COMMUNITY BANKERS OF AMERICA,client:126309,2024,fourth_quarter,True,834820,0,834820,in-house total (outside firms subsumed),1
INDEPENDENT COMMUNITY BANKERS OF AMERICA,client:126309,2024,second_quarter,True,705730,0,705730,in-house total (outside firms subsumed),1
INDEPENDENT COMMUNITY BANKERS OF AMERICA,client:126309,2024,third_quarter,True,736305,0,736305,in-house total (outside firms subsumed),1
INDEPENDENT COMMUNITY BANKERS OF AMERICA,client:126309,2025,first_quarter,True,880760,0,880760,in-house total (outside firms subsumed),1
INDEPENDENT COMMUNITY BANKERS OF AMERICA,client:126309,2025,fourth_quarter,True,1281850,30000,1281850,in-house total (outside firms subsumed),2
INDEPENDENT COMMUNITY BANKERS OF AMERICA,client:126309,2025,second_quarter,True,2668980,60000,2668980,in-house total (outside firms subsumed),2
INDEPENDENT COMMUNITY BANKERS OF AMERICA,client:126309,2025,third_quarter,True,866841,30000,866841,in-house total (outside firms subsumed),2
INDEPENDENT COMMUNITY BANKERS OF AMERICA,client:126309,2026,first_quarter,True,890000,30000,890000,in-house total (outside firms subsumed),2
INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS,client:126404,2022,first_quarter,True,127000,0,127000,in-house total (outside firms subsumed),1
INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS,client:126404,2022,fourth_quarter,True,100000,0,100000,in-house total (outside firms subsumed),1
INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS,client:126404,2022,second_quarter,True,116650,0,116650,in-house total (outside firms subsumed),1
INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS,client:126404,2022,third_quarter,True,110000,0,110000,in-house total (outside firms subsumed),1
INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS,client:126404,2023,first_quarter,True,130000,0,130000,in-house total (outside firms subsumed),1
INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS,client:126404,2023,fourth_quarter,True,142270,0,142270,in-house total (outside firms subsumed),1
INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS,client:126404,2023,second_quarter,True,120260,0,120260,in-house total (outside firms subsumed),1
INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS,client:126404,2023,third_quarter,True,120000,0,120000,in-house total (outside firms subsumed),1
INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS,client:126404,2024,first_quarter,True,141490,0,141490,in-house total (outside firms subsumed),1
INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS,client:126404,2024,fourth_quarter,True,140900,0,140900,in-house total (outside firms subsumed),1
INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS,client:126404,2024,second_quarter,True,130340,0,130340,in-house total (outside firms subsumed),1
INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS,client:126404,2024,third_quarter,True,131370,0,131370,in-house total (outside firms subsumed),1
INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS,client:126404,2025,first_quarter,True,142680,0,142680,in-house total (outside firms subsumed),1
INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS,client:126404,2025,fourth_quarter,True,156730,0,156730,in-house total (outside firms subsumed),1
INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS,client:126404,2025,second_quarter,True,157010,0,157010,in-house total (outside firms subsumed),1
INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS,client:126404,2025,third_quarter,True,138900,0,138900,in-house total (outside firms subsumed),1
INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS,client:126404,2026,first_quarter,True,157860,0,157860,in-house total (outside firms subsumed),1
INTERNATIONAL SWAPS AND DERIVATIVES ASSOCIATION,client:102170,2022,first_quarter,False,0,50000,50000,outside sum (no in-house filing),1
INTERNATIONAL SWAPS AND DERIVATIVES ASSOCIATION,client:102170,2022,fourth_quarter,False,0,50000,50000,outside sum (no in-house filing),1
INTERNATIONAL SWAPS AND DERIVATIVES ASSOCIATION,client:102170,2022,second_quarter,False,0,50000,50000,outside sum (no in-house filing),1
INTERNATIONAL SWAPS AND DERIVATIVES ASSOCIATION,client:102170,2022,third_quarter,False,0,50000,50000,outside sum (no in-house filing),1
INTERNATIONAL SWAPS AND DERIVATIVES ASSOCIATION,client:102170,2023,first_quarter,False,0,50000,50000,outside sum (no in-house filing),1
INTERNATIONAL SWAPS AND DERIVATIVES ASSOCIATION,client:102170,2023,fourth_quarter,False,0,50000,50000,outside sum (no in-house filing),1
INTERNATIONAL SWAPS AND DERIVATIVES ASSOCIATION,client:102170,2023,second_quarter,False,0,50000,50000,outside sum (no in-house filing),1
INTERNATIONAL SWAPS AND DERIVATIVES ASSOCIATION,client:102170,2023,third_quarter,False,0,50000,50000,outside sum (no in-house filing),1
INTERNATIONAL SWAPS AND DERIVATIVES ASSOCIATION,client:102170,2024,first_quarter,False,0,50000,50000,outside sum (no in-house filing),1
INTERNATIONAL SWAPS AND DERIVATIVES ASSOCIATION,client:102170,2024,fourth_quarter,False,0,50000,50000,outside sum (no in-house filing),1
INTERNATIONAL SWAPS AND DERIVATIVES ASSOCIATION,client:102170,2024,second_quarter,False,0,50000,50000,outside sum (no in-house filing),1
INTERNATIONAL SWAPS AND DERIVATIVES ASSOCIATION,client:102170,2024,third_quarter,False,0,50000,50000,outside sum (no in-house filing),1
INTERNATIONAL SWAPS AND DERIVATIVES ASSOCIATION,client:102170,2025,first_quarter,False,0,50000,50000,outside sum (no in-house filing),1
INTERNATIONAL SWAPS AND DERIVATIVES ASSOCIATION,client:102170,2025,fourth_quarter,False,0,50000,50000,outside sum (no in-house filing),1
INTERNATIONAL SWAPS AND DERIVATIVES ASSOCIATION,client:102170,2025,second_quarter,False,0,50000,50000,outside sum (no in-house filing),1
INTERNATIONAL SWAPS AND DERIVATIVES ASSOCIATION,client:102170,2025,third_quarter,False,0,50000,50000,outside sum (no in-house filing),1
INTERNATIONAL SWAPS AND DERIVATIVES ASSOCIATION,client:102170,2026,first_quarter,False,0,50000,50000,outside sum (no in-house filing),1
Idemia Identity & Security USA LLC,client:187802,2022,first_quarter,True,240000,100000,240000,in-house total (outside firms subsumed),3
Idemia Identity & Security USA LLC,client:187802,2022,fourth_quarter,True,170000,100000,170000,in-house total (outside firms subsumed),3
Idemia Identity & Security USA LLC,client:187802,2022,second_quarter,True,240000,100000,240000,in-house total (outside firms subsumed),3
Idemia Identity & Security USA LLC,client:187802,2022,third_quarter,True,220000,100000,220000,in-house total (outside firms subsumed),3
Idemia Identity & Security USA LLC,client:187802,2023,first_quarter,True,200000,110000,200000,in-house total (outside firms subsumed),3
Idemia Identity & Security USA LLC,client:187802,2023,fourth_quarter,True,200000,110000,200000,in-house total (outside firms subsumed),3
Idemia Identity & Security USA LLC,client:187802,2023,second_quarter,True,200000,110000,200000,in-house total (outside firms subsumed),3
Idemia Identity & Security USA LLC,client:187802,2023,third_quarter,True,210000,110000,210000,in-house total (outside firms subsumed),3
Idemia Identity & Security USA LLC,client:187802,2024,first_quarter,True,200000,110000,200000,in-house total (outside firms subsumed),3
Idemia Identity & Security USA LLC,client:187802,2024,fourth_quarter,True,220000,110000,220000,in-house total (outside firms subsumed),3
Idemia Identity & Security USA LLC,client:187802,2024,second_quarter,True,210000,110000,210000,in-house total (outside firms subsumed),3
Idemia Identity & Security USA LLC,client:187802,2024,third_quarter,True,220000,110000,220000,in-house total (outside firms subsumed),3
Idemia Identity & Security USA LLC,client:187802,2025,first_quarter,True,180000,70000,180000,in-house total (outside firms subsumed),3
Idemia Identity & Security USA LLC,client:187802,2025,fourth_quarter,True,230000,110000,230000,in-house total (outside firms subsumed),3
Idemia Identity & Security USA LLC,client:187802,2025,second_quarter,True,220000,110000,220000,in-house total (outside firms subsumed),3
Idemia Identity & Security USA LLC,client:187802,2025,third_quarter,True,230000,110000,230000,in-house total (outside firms subsumed),3
Idemia Identity & Security USA LLC,client:187802,2026,first_quarter,True,260000,160000,260000,in-house total (outside firms subsumed),4
Institute of International Bankers,client:113638,2022,first_quarter,True,147610,100000,147610,in-house total (outside firms subsumed),3
Institute of International Bankers,client:113638,2022,fourth_quarter,True,160000,120000,160000,in-house total (outside firms subsumed),4
Institute of International Bankers,client:113638,2022,second_quarter,True,80000,62500,80000,in-house total (outside firms subsumed),3
Institute of International Bankers,client:113638,2022,third_quarter,True,310000,290000,310000,in-house total (outside firms subsumed),5
Institute of International Bankers,client:113638,2023,first_quarter,True,130000,60000,130000,in-house total (outside firms subsumed),3
Institute of International Bankers,client:113638,2023,fourth_quarter,True,120000,50000,120000,in-house total (outside firms subsumed),2
Institute of International Bankers,client:113638,2023,second_quarter,True,110000,100000,110000,in-house total (outside firms subsumed),3
Institute of International Bankers,client:113638,2023,third_quarter,True,130000,50000,130000,in-house total (outside firms subsumed),2
Institute of International Bankers,client:113638,2024,first_quarter,True,120000,60000,120000,in-house total (outside firms subsumed),2
Institute of International Bankers,client:113638,2024,fourth_quarter,True,120000,60000,120000,in-house total (outside firms subsumed),2
Institute of International Bankers,client:113638,2024,second_quarter,True,120000,60000,120000,in-house total (outside firms subsumed),2
Institute of International Bankers,client:113638,2024,third_quarter,True,120000,100000,120000,in-house total (outside firms subsumed),3
Institute of International Bankers,client:113638,2025,first_quarter,True,140000,80000,140000,in-house total (outside firms subsumed),3
Institute of International Bankers,client:113638,2025,fourth_quarter,True,150000,80000,150000,in-house total (outside firms subsumed),3
Institute of International Bankers,client:113638,2025,second_quarter,True,230000,80000,230000,in-house total (outside firms subsumed),3
Institute of International Bankers,client:113638,2025,third_quarter,True,230000,80000,230000,in-house total (outside firms subsumed),3
Institute of International Bankers,client:113638,2026,first_quarter,True,140000,80000,140000,in-house total (outside firms subsumed),3
International Franchise Association,client:154896,2022,first_quarter,True,310000,190000,310000,in-house total (outside firms subsumed),7
International Franchise Association,client:154896,2022,fourth_quarter,True,290000,210000,290000,in-house total (outside firms subsumed),6
International Franchise Association,client:154896,2022,second_quarter,True,320000,180000,320000,in-house total (outside firms subsumed),6
International Franchise Association,client:154896,2022,third_quarter,True,320000,200000,320000,in-house total (outside firms subsumed),6
International Franchise Association,client:154896,2023,first_quarter,True,320000,210000,320000,in-house total (outside firms subsumed),6
International Franchise Association,client:154896,2023,fourth_quarter,True,440000,270000,440000,in-house total (outside firms subsumed),8
International Franchise Association,client:154896,2023,second_quarter,True,360000,230000,360000,in-house total (outside firms subsumed),7
International Franchise Association,client:154896,2023,third_quarter,True,340000,250000,340000,in-house total (outside firms subsumed),8
International Franchise Association,client:154896,2024,first_quarter,True,390000,310000,390000,in-house total (outside firms subsumed),8
International Franchise Association,client:154896,2024,fourth_quarter,True,300000,260000,300000,in-house total (outside firms subsumed),8
International Franchise Association,client:154896,2024,second_quarter,True,390000,300000,390000,in-house total (outside firms subsumed),8
International Franchise Association,client:154896,2024,third_quarter,True,410000,240000,410000,in-house total (outside firms subsumed),8
International Franchise Association,client:154896,2025,first_quarter,True,400000,260000,400000,in-house total (outside firms subsumed),7
International Franchise Association,client:154896,2025,fourth_quarter,True,400000,205000,400000,in-house total (outside firms subsumed),6
International Franchise Association,client:154896,2025,second_quarter,True,390000,250000,390000,in-house total (outside firms subsumed),7
International Franchise Association,client:154896,2025,third_quarter,True,360000,230000,360000,in-house total (outside firms subsumed),6
International Franchise Association,client:154896,2026,first_quarter,True,410000,250000,410000,in-house total (outside firms subsumed),6
Investment Company Institute,client:104395,2022,first_quarter,True,950000,316500,950000,in-house total (outside firms subsumed),13
Investment Company Institute,client:104395,2022,fourth_quarter,True,710000,256500,710000,in-house total (outside firms subsumed),11
Investment Company Institute,client:104395,2022,second_quarter,True,1010000,316500,1010000,in-house total (outside firms subsumed),13
Investment Company Institute,client:104395,2022,third_quarter,True,1230000,296500,1230000,in-house total (outside firms subsumed),13
Investment Company Institute,client:104395,2023,first_quarter,True,1020000,306500,1020000,in-house total (outside firms subsumed),12
Investment Company Institute,client:104395,2023,fourth_quarter,True,1040000,326000,1040000,in-house total (outside firms subsumed),12
Investment Company Institute,client:104395,2023,second_quarter,True,1500000,306500,1500000,in-house total (outside firms subsumed),12
Investment Company Institute,client:104395,2023,third_quarter,True,1490000,306000,1490000,in-house total (outside firms subsumed),12
Investment Company Institute,client:104395,2024,first_quarter,True,1320000,326000,1320000,in-house total (outside firms subsumed),12
Investment Company Institute,client:104395,2024,fourth_quarter,True,1180000,331000,1180000,in-house total (outside firms subsumed),12
Investment Company Institute,client:104395,2024,second_quarter,True,1250000,326000,1250000,in-house total (outside firms subsumed),12
Investment Company Institute,client:104395,2024,third_quarter,True,2150000,331000,2150000,in-house total (outside firms subsumed),12
Investment Company Institute,client:104395,2025,first_quarter,True,1270000,321000,1270000,in-house total (outside firms subsumed),12
Investment Company Institute,client:104395,2025,fourth_quarter,True,916510,361000,916510,in-house total (outside firms subsumed),13
Investment Company Institute,client:104395,2025,second_quarter,True,1280000,311000,1280000,in-house total (outside firms subsumed),11
Investment Company Institute,client:104395,2025,third_quarter,True,1450000,311000,1450000,in-house total (outside firms subsumed),11
Investment Company Institute,client:104395,2026,first_quarter,True,1290000,300000,1290000,in-house total (outside firms subsumed),11
JP Morgan Chase Holdings,client:205309,2022,first_quarter,False,0,40000,40000,outside sum (no in-house filing),1
JP Morgan Chase Holdings,client:205309,2022,fourth_quarter,False,0,40000,40000,outside sum (no in-house filing),1
JP Morgan Chase Holdings,client:205309,2022,second_quarter,False,0,40000,40000,outside sum (no in-house filing),1
JP Morgan Chase Holdings,client:205309,2022,third_quarter,False,0,40000,40000,outside sum (no in-house filing),1
JP Morgan Chase Holdings,client:205309,2023,first_quarter,False,0,40000,40000,outside sum (no in-house filing),1
JP Morgan Chase Holdings,client:205309,2023,fourth_quarter,False,0,90000,90000,outside sum (no in-house filing),2
JP Morgan Chase Holdings,client:205309,2023,second_quarter,False,0,40000,40000,outside sum (no in-house filing),1
JP Morgan Chase Holdings,client:205309,2023,third_quarter,False,0,70000,70000,outside sum (no in-house filing),2
JP Morgan Chase Holdings,client:205309,2024,first_quarter,False,0,90000,90000,outside sum (no in-house filing),2
JP Morgan Chase Holdings,client:205309,2024,fourth_quarter,False,0,90000,90000,outside sum (no in-house filing),2
JP Morgan Chase Holdings,client:205309,2024,second_quarter,False,0,90000,90000,outside sum (no in-house filing),2
JP Morgan Chase Holdings,client:205309,2024,third_quarter,False,0,90000,90000,outside sum (no in-house filing),2
JP Morgan Chase Holdings,client:205309,2025,first_quarter,False,0,90000,90000,outside sum (no in-house filing),2
JP Morgan Chase Holdings,client:205309,2025,fourth_quarter,False,0,140000,140000,outside sum (no in-house filing),3
JP Morgan Chase Holdings,client:205309,2025,second_quarter,False,0,140000,140000,outside sum (no in-house filing),3
JP Morgan Chase Holdings,client:205309,2025,third_quarter,False,0,140000,140000,outside sum (no in-house filing),3
JP Morgan Chase Holdings,client:205309,2026,first_quarter,False,0,140000,140000,outside sum (no in-house filing),3
JPMorgan Chase Holdings LLC,client:163074,2022,first_quarter,True,690000,280000,690000,in-house total (outside firms subsumed),8
JPMorgan Chase Holdings LLC,client:163074,2022,fourth_quarter,True,700000,280000,700000,in-house total (outside firms subsumed),8
JPMorgan Chase Holdings LLC,client:163074,2022,second_quarter,True,670000,280000,670000,in-house total (outside firms subsumed),8
JPMorgan Chase Holdings LLC,client:163074,2022,third_quarter,True,770000,280000,770000,in-house total (outside firms subsumed),8
JPMorgan Chase Holdings LLC,client:163074,2023,first_quarter,True,840000,300000,840000,in-house total (outside firms subsumed),8
JPMorgan Chase Holdings LLC,client:163074,2023,fourth_quarter,True,890000,300000,890000,in-house total (outside firms subsumed),8
JPMorgan Chase Holdings LLC,client:163074,2023,second_quarter,True,800000,300000,800000,in-house total (outside firms subsumed),8
JPMorgan Chase Holdings LLC,client:163074,2023,third_quarter,True,780000,300000,780000,in-house total (outside firms subsumed),8
JPMorgan Chase Holdings LLC,client:163074,2024,first_quarter,True,950000,380000,950000,in-house total (outside firms subsumed),10
JPMorgan Chase Holdings LLC,client:163074,2024,fourth_quarter,True,910000,470000,910000,in-house total (outside firms subsumed),11
JPMorgan Chase Holdings LLC,client:163074,2024,second_quarter,True,870000,440000,870000,in-house total (outside firms subsumed),11
JPMorgan Chase Holdings LLC,client:163074,2024,third_quarter,True,870000,470000,870000,in-house total (outside firms subsumed),11
JPMorgan Chase Holdings LLC,client:163074,2025,first_quarter,True,940000,470000,940000,in-house total (outside firms subsumed),11
JPMorgan Chase Holdings LLC,client:163074,2025,fourth_quarter,True,1120000,530000,1120000,in-house total (outside firms subsumed),12
JPMorgan Chase Holdings LLC,client:163074,2025,second_quarter,True,1180000,530000,1180000,in-house total (outside firms subsumed),12
JPMorgan Chase Holdings LLC,client:163074,2025,third_quarter,True,1140000,530000,1140000,in-house total (outside firms subsumed),12
JPMorgan Chase Holdings LLC,client:163074,2026,first_quarter,True,1210000,470000,1210000,in-house total (outside firms subsumed),11
JUMP CRYPTO HOLDINGS LLC,client:66674,2025,fourth_quarter,True,230000,80000,230000,in-house total (outside firms subsumed),2
JUMP CRYPTO HOLDINGS LLC,client:66674,2025,second_quarter,True,120000,60000,120000,in-house total (outside firms subsumed),2
JUMP CRYPTO HOLDINGS LLC,client:66674,2025,third_quarter,True,220000,80000,220000,in-house total (outside firms subsumed),2
JUMP CRYPTO HOLDINGS LLC,client:66674,2026,first_quarter,True,240000,80000,240000,in-house total (outside firms subsumed),2
KPMG LLP,client:128763,2022,first_quarter,True,610000,132500,610000,in-house total (outside firms subsumed),4
KPMG LLP,client:128763,2022,fourth_quarter,True,500000,132500,500000,in-house total (outside firms subsumed),4
KPMG LLP,client:128763,2022,second_quarter,True,460000,132500,460000,in-house total (outside firms subsumed),4
KPMG LLP,client:128763,2022,third_quarter,True,520000,132500,520000,in-house total (outside firms subsumed),4
KPMG LLP,client:128763,2023,first_quarter,True,580000,132500,580000,in-house total (outside firms subsumed),4
KPMG LLP,client:128763,2023,fourth_quarter,True,550000,132500,550000,in-house total (outside firms subsumed),4
KPMG LLP,client:128763,2023,second_quarter,True,590000,132500,590000,in-house total (outside firms subsumed),4
KPMG LLP,client:128763,2023,third_quarter,True,600000,132500,600000,in-house total (outside firms subsumed),4
KPMG LLP,client:128763,2024,first_quarter,True,510000,132500,510000,in-house total (outside firms subsumed),4
KPMG LLP,client:128763,2024,fourth_quarter,True,450000,132500,450000,in-house total (outside firms subsumed),4
KPMG LLP,client:128763,2024,second_quarter,True,510000,132500,510000,in-house total (outside firms subsumed),4
KPMG LLP,client:128763,2024,third_quarter,True,360000,132500,360000,in-house total (outside firms subsumed),4
KPMG LLP,client:128763,2025,first_quarter,True,630000,130000,630000,in-house total (outside firms subsumed),4
