player,entity_id,filing_year,filing_period,has_inhouse_filing,inhouse_amount,outside_amount,canonical_spend,method,n_filings
Financial Services Forum,client:101299,2024,fourth_quarter,True,630000,40000,630000,in-house total (outside firms subsumed),2
Financial Services Forum,client:101299,2024,second_quarter,True,650000,40000,650000,in-house total (outside firms subsumed),2
Financial Services Forum,client:101299,2024,third_quarter,True,620000,40000,620000,in-house total (outside firms subsumed),2
Financial Services Forum,client:101299,2025,first_quarter,True,960000,40000,960000,in-house total (outside firms subsumed),2
Financial Services Forum,client:101299,2025,fourth_quarter,True,630000,40000,630000,in-house total (outside firms subsumed),2
Financial Services Forum,client:101299,2025,second_quarter,True,710000,40000,710000,in-house total (outside firms subsumed),2
Financial Services Forum,client:101299,2025,third_quarter,True,718000,40000,718000,in-house total (outside firms subsumed),2
Financial Services Forum,client:101299,2026,first_quarter,True,700000,40000,700000,in-house total (outside firms subsumed),2
Fiserv,client:120225,2022,first_quarter,True,160000,140000,160000,in-house total (outside firms subsumed),4
Fiserv,client:120225,2022,fourth_quarter,True,160000,100000,160000,in-house total (outside firms subsumed),3
Fiserv,client:120225,2022,second_quarter,True,160000,140000,160000,in-house total (outside firms subsumed),4
Fiserv,client:120225,2022,third_quarter,True,160000,140000,160000,in-house total (outside firms subsumed),4
Fiserv,client:120225,2023,first_quarter,True,130000,100000,130000,in-house total (outside firms subsumed),3
Fiserv,client:120225,2023,fourth_quarter,True,120000,100000,120000,in-house total (outside firms subsumed),3
Fiserv,client:120225,2023,second_quarter,True,140000,100000,140000,in-house total (outside firms subsumed),3
Fiserv,client:120225,2023,third_quarter,True,140000,100000,140000,in-house total (outside firms subsumed),3
Fiserv,client:120225,2024,first_quarter,True,260000,100000,260000,in-house total (outside firms subsumed),3
Fiserv,client:120225,2024,fourth_quarter,True,200000,100000,200000,in-house total (outside firms subsumed),3
Fiserv,client:120225,2024,second_quarter,True,150000,100000,150000,in-house total (outside firms subsumed),3
Fiserv,client:120225,2024,third_quarter,True,200000,100000,200000,in-house total (outside firms subsumed),3
Fiserv,client:120225,2025,first_quarter,True,130000,120000,130000,in-house total (outside firms subsumed),4
Fiserv,client:120225,2025,fourth_quarter,True,220000,100000,220000,in-house total (outside firms subsumed),3
Fiserv,client:120225,2025,second_quarter,True,370000,130000,370000,in-house total (outside firms subsumed),4
Fiserv,client:120225,2025,third_quarter,True,270000,120000,270000,in-house total (outside firms subsumed),4
Fiserv,client:120225,2026,first_quarter,False,0,100000,100000,outside sum (no in-house filing),2
Flexa Inc.,client:54217,2023,first_quarter,False,0,60000,60000,outside sum (no in-house filing),1
Flexa Inc.,client:54217,2023,second_quarter,False,0,60000,60000,outside sum (no in-house filing),1
Flexa Inc.,client:54217,2023,third_quarter,False,0,60000,60000,outside sum (no in-house filing),1
Flexa Inc.,client:54217,2025,first_quarter,False,0,50000,50000,outside sum (no in-house filing),1
Flexa Inc.,client:54217,2025,fourth_quarter,False,0,40000,40000,outside sum (no in-house filing),1
Flexa Inc.,client:54217,2025,second_quarter,False,0,60000,60000,outside sum (no in-house filing),1
Flexa Inc.,client:54217,2025,third_quarter,False,0,60000,60000,outside sum (no in-house filing),1
Food Marketplace Inc.,client:120846,2022,first_quarter,True,280000,0,280000,in-house total (outside firms subsumed),1
Food Marketplace Inc.,client:120846,2022,fourth_quarter,True,450000,10000,450000,in-house total (outside firms subsumed),2
Food Marketplace Inc.,client:120846,2022,second_quarter,True,350000,0,350000,in-house total (outside firms subsumed),1
Food Marketplace Inc.,client:120846,2022,third_quarter,True,300000,0,300000,in-house total (outside firms subsumed),1
Food Marketplace Inc.,client:120846,2023,first_quarter,True,360000,30000,360000,in-house total (outside firms subsumed),2
Food Marketplace Inc.,client:120846,2023,fourth_quarter,True,620000,30000,620000,in-house total (outside firms subsumed),2
Food Marketplace Inc.,client:120846,2023,second_quarter,True,410000,30000,410000,in-house total (outside firms subsumed),2
Food Marketplace Inc.,client:120846,2023,third_quarter,True,230000,30000,230000,in-house total (outside firms subsumed),2
Food Marketplace Inc.,client:120846,2024,first_quarter,True,280000,40000,280000,in-house total (outside firms subsumed),3
Food Marketplace Inc.,client:120846,2024,fourth_quarter,True,140000,60000,140000,in-house total (outside firms subsumed),3
Food Marketplace Inc.,client:120846,2024,second_quarter,True,460000,60000,460000,in-house total (outside firms subsumed),3
Food Marketplace Inc.,client:120846,2024,third_quarter,True,230000,60000,230000,in-house total (outside firms subsumed),3
Food Marketplace Inc.,client:120846,2025,first_quarter,True,420000,60000,420000,in-house total (outside firms subsumed),3
Food Marketplace Inc.,client:120846,2025,fourth_quarter,True,800000,30000,800000,in-house total (outside firms subsumed),2
Food Marketplace Inc.,client:120846,2025,second_quarter,True,310000,60000,310000,in-house total (outside firms subsumed),3
Food Marketplace Inc.,client:120846,2025,third_quarter,True,230000,60000,230000,in-house total (outside firms subsumed),3
Food Marketplace Inc.,client:120846,2026,first_quarter,True,670000,30000,670000,in-house total (outside firms subsumed),2
"Foris DAX, Inc. d/b/a Crypto.com",client:45737,2022,first_quarter,False,0,100000,100000,outside sum (no in-house filing),3
"Foris DAX, Inc. d/b/a Crypto.com",client:45737,2022,fourth_quarter,False,0,205000,205000,outside sum (no in-house filing),4
"Foris DAX, Inc. d/b/a Crypto.com",client:45737,2022,second_quarter,False,0,235000,235000,outside sum (no in-house filing),4
"Foris DAX, Inc. d/b/a Crypto.com",client:45737,2022,third_quarter,False,0,245000,245000,outside sum (no in-house filing),4
"Foris DAX, Inc. d/b/a Crypto.com",client:45737,2023,first_quarter,False,0,185000,185000,outside sum (no in-house filing),3
"Foris DAX, Inc. d/b/a Crypto.com",client:45737,2023,fourth_quarter,False,0,185000,185000,outside sum (no in-house filing),3
"Foris DAX, Inc. d/b/a Crypto.com",client:45737,2023,second_quarter,False,0,185000,185000,outside sum (no in-house filing),3
"Foris DAX, Inc. d/b/a Crypto.com",client:45737,2023,third_quarter,False,0,185000,185000,outside sum (no in-house filing),3
"Foris DAX, Inc. d/b/a Crypto.com",client:45737,2024,first_quarter,False,0,195000,195000,outside sum (no in-house filing),3
"Foris DAX, Inc. d/b/a Crypto.com",client:45737,2024,fourth_quarter,False,0,235000,235000,outside sum (no in-house filing),3
"Foris DAX, Inc. d/b/a Crypto.com",client:45737,2024,second_quarter,False,0,195000,195000,outside sum (no in-house filing),3
"Foris DAX, Inc. d/b/a Crypto.com",client:45737,2024,third_quarter,False,0,195000,195000,outside sum (no in-house filing),3
"Foris DAX, Inc. d/b/a Crypto.com",client:45737,2025,first_quarter,False,0,275000,275000,outside sum (no in-house filing),4
"Foris DAX, Inc. d/b/a Crypto.com",client:45737,2025,fourth_quarter,False,0,255000,255000,outside sum (no in-house filing),3
"Foris DAX, Inc. d/b/a Crypto.com",client:45737,2025,second_quarter,False,0,265000,265000,outside sum (no in-house filing),4
"Foris DAX, Inc. d/b/a Crypto.com",client:45737,2025,third_quarter,False,0,255000,255000,outside sum (no in-house filing),3
"Foris DAX, Inc. d/b/a Crypto.com",client:45737,2026,first_quarter,False,0,255000,255000,outside sum (no in-house filing),3
"Franklin Resources, Inc.",client:106675,2022,first_quarter,False,0,50000,50000,outside sum (no in-house filing),1
"Franklin Resources, Inc.",client:106675,2022,fourth_quarter,False,0,110000,110000,outside sum (no in-house filing),2
"Franklin Resources, Inc.",client:106675,2022,second_quarter,False,0,50000,50000,outside sum (no in-house filing),1
"Franklin Resources, Inc.",client:106675,2022,third_quarter,False,0,100000,100000,outside sum (no in-house filing),2
"Franklin Resources, Inc.",client:106675,2023,first_quarter,False,0,140000,140000,outside sum (no in-house filing),2
"Franklin Resources, Inc.",client:106675,2023,fourth_quarter,False,0,30000,30000,outside sum (no in-house filing),1
"Franklin Resources, Inc.",client:106675,2023,second_quarter,False,0,50000,50000,outside sum (no in-house filing),1
"Franklin Resources, Inc.",client:106675,2023,third_quarter,False,0,50000,50000,outside sum (no in-house filing),1
Futures Industry Association,client:121188,2022,first_quarter,True,200000,70000,200000,in-house total (outside firms subsumed),3
Futures Industry Association,client:121188,2022,fourth_quarter,True,180000,70000,180000,in-house total (outside firms subsumed),3
Futures Industry Association,client:121188,2022,second_quarter,True,180000,70000,180000,in-house total (outside firms subsumed),3
Futures Industry Association,client:121188,2022,third_quarter,True,180000,70000,180000,in-house total (outside firms subsumed),3
Futures Industry Association,client:121188,2023,first_quarter,True,200000,90000,200000,in-house total (outside firms subsumed),3
Futures Industry Association,client:121188,2023,fourth_quarter,True,190000,90000,190000,in-house total (outside firms subsumed),3
Futures Industry Association,client:121188,2023,second_quarter,True,190000,90000,190000,in-house total (outside firms subsumed),3
Futures Industry Association,client:121188,2023,third_quarter,True,190000,90000,190000,in-house total (outside firms subsumed),3
Futures Industry Association,client:121188,2024,first_quarter,True,230000,90000,230000,in-house total (outside firms subsumed),3
Futures Industry Association,client:121188,2024,fourth_quarter,True,210000,90000,210000,in-house total (outside firms subsumed),3
Futures Industry Association,client:121188,2024,second_quarter,True,220000,90000,220000,in-house total (outside firms subsumed),3
Futures Industry Association,client:121188,2024,third_quarter,True,254453,90000,254453,in-house total (outside firms subsumed),3
Futures Industry Association,client:121188,2025,first_quarter,True,240000,90000,240000,in-house total (outside firms subsumed),3
Futures Industry Association,client:121188,2025,fourth_quarter,True,270000,90000,270000,in-house total (outside firms subsumed),3
Futures Industry Association,client:121188,2025,second_quarter,True,250000,90000,250000,in-house total (outside firms subsumed),3
Futures Industry Association,client:121188,2025,third_quarter,True,260000,90000,260000,in-house total (outside firms subsumed),3
Futures Industry Association,client:121188,2026,first_quarter,True,430000,90000,430000,in-house total (outside firms subsumed),3
GALAXY DIGITAL HOLDINGS LP,client:50770,2022,first_quarter,True,40000,0,40000,in-house total (outside firms subsumed),1
GALAXY DIGITAL HOLDINGS LP,client:50770,2022,fourth_quarter,True,50000,0,50000,in-house total (outside firms subsumed),1
GALAXY DIGITAL HOLDINGS LP,client:50770,2022,second_quarter,True,50000,0,50000,in-house total (outside firms subsumed),1
GALAXY DIGITAL HOLDINGS LP,client:50770,2022,third_quarter,True,50000,0,50000,in-house total (outside firms subsumed),1
GALAXY DIGITAL HOLDINGS LP,client:50770,2023,first_quarter,True,50000,0,50000,in-house total (outside firms subsumed),1
GALAXY DIGITAL HOLDINGS LP,client:50770,2023,fourth_quarter,True,50000,0,50000,in-house total (outside firms subsumed),1
GALAXY DIGITAL HOLDINGS LP,client:50770,2023,second_quarter,True,50000,0,50000,in-house total (outside firms subsumed),1
GALAXY DIGITAL HOLDINGS LP,client:50770,2023,third_quarter,True,50000,0,50000,in-house total (outside firms subsumed),1
GALAXY DIGITAL HOLDINGS LP,client:50770,2024,first_quarter,True,50000,0,50000,in-house total (outside firms subsumed),1
GALAXY DIGITAL HOLDINGS LP,client:50770,2024,fourth_quarter,True,50000,0,50000,in-house total (outside firms subsumed),1
GALAXY DIGITAL HOLDINGS LP,client:50770,2024,second_quarter,True,50000,0,50000,in-house total (outside firms subsumed),1
GALAXY DIGITAL HOLDINGS LP,client:50770,2024,third_quarter,True,50000,0,50000,in-house total (outside firms subsumed),1
GALAXY DIGITAL HOLDINGS LP,client:50770,2025,first_quarter,True,20000,0,20000,in-house total (outside firms subsumed),1
GALAXY DIGITAL HOLDINGS LP,client:50770,2025,fourth_quarter,True,200000,140000,200000,in-house total (outside firms subsumed),3
GALAXY DIGITAL HOLDINGS LP,client:50770,2025,second_quarter,True,90000,90000,90000,in-house total (outside firms subsumed),3
GALAXY DIGITAL HOLDINGS LP,client:50770,2025,third_quarter,True,140000,160000,160000,outside sum (in-house filing under-reported),3
GALAXY DIGITAL HOLDINGS LP,client:50770,2026,first_quarter,True,200000,140000,200000,in-house total (outside firms subsumed),3
GARRISON FATHOM,client:67559,2025,fourth_quarter,False,0,30000,30000,outside sum (no in-house filing),1
GARRISON FATHOM,client:67559,2025,third_quarter,False,0,30000,30000,outside sum (no in-house filing),1
GARRISON FATHOM,client:67559,2026,first_quarter,False,0,50000,50000,outside sum (no in-house filing),1
"GEMINI TRUST COMPANY, LLC",client:213382,2022,first_quarter,False,0,60000,60000,outside sum (no in-house filing),1
"GEMINI TRUST COMPANY, LLC",client:213382,2022,fourth_quarter,False,0,60000,60000,outside sum (no in-house filing),1
"GEMINI TRUST COMPANY, LLC",client:213382,2022,second_quarter,False,0,60000,60000,outside sum (no in-house filing),1
"GEMINI TRUST COMPANY, LLC",client:213382,2022,third_quarter,False,0,60000,60000,outside sum (no in-house filing),1
"GEMINI TRUST COMPANY, LLC",client:213382,2023,first_quarter,False,0,60000,60000,outside sum (no in-house filing),1
"GEMINI TRUST COMPANY, LLC",client:213382,2023,second_quarter,False,0,20000,20000,outside sum (no in-house filing),1
"GENERAL CATALYST GROUP MANAGEMENT, LLC",client:61117,2024,fourth_quarter,True,200000,0,200000,in-house total (outside firms subsumed),1
"GENERAL CATALYST GROUP MANAGEMENT, LLC",client:61117,2024,third_quarter,True,200000,0,200000,in-house total (outside firms subsumed),1
"GENERAL CATALYST GROUP MANAGEMENT, LLC",client:61117,2025,first_quarter,True,200000,0,200000,in-house total (outside firms subsumed),1
"GENERAL CATALYST GROUP MANAGEMENT, LLC",client:61117,2025,fourth_quarter,True,335000,70000,335000,in-house total (outside firms subsumed),2
"GENERAL CATALYST GROUP MANAGEMENT, LLC",client:61117,2025,second_quarter,True,300000,70000,300000,in-house total (outside firms subsumed),2
"GENERAL CATALYST GROUP MANAGEMENT, LLC",client:61117,2025,third_quarter,True,250000,70000,250000,in-house total (outside firms subsumed),2
"GENERAL CATALYST GROUP MANAGEMENT, LLC",client:61117,2026,first_quarter,True,275000,70000,275000,in-house total (outside firms subsumed),2
GENRAE,client:52587,2022,fourth_quarter,False,0,10000,10000,outside sum (no in-house filing),1
GENRAE,client:52587,2022,third_quarter,False,0,10000,10000,outside sum (no in-house filing),1
GENRAE,client:52587,2023,first_quarter,False,0,20000,20000,outside sum (no in-house filing),1
GENRAE,client:52587,2023,fourth_quarter,False,0,20000,20000,outside sum (no in-house filing),1
GENRAE,client:52587,2023,second_quarter,False,0,20000,20000,outside sum (no in-house filing),1
GENRAE,client:52587,2023,third_quarter,False,0,20000,20000,outside sum (no in-house filing),1
GENRAE,client:52587,2024,first_quarter,False,0,20000,20000,outside sum (no in-house filing),1
GENRAE,client:52587,2024,second_quarter,False,0,10000,10000,outside sum (no in-house filing),1
GIFDA,client:65340,2025,fourth_quarter,False,0,28000,28000,outside sum (no in-house filing),1
GIFDA,client:65340,2025,third_quarter,False,0,57400,57400,outside sum (no in-house filing),1
GLEIF AMERICAS,client:207044,2022,first_quarter,False,0,30000,30000,outside sum (no in-house filing),1
GLEIF AMERICAS,client:207044,2022,fourth_quarter,False,0,30000,30000,outside sum (no in-house filing),1
GLEIF AMERICAS,client:207044,2022,second_quarter,False,0,30000,30000,outside sum (no in-house filing),1
GLEIF AMERICAS,client:207044,2022,third_quarter,False,0,30000,30000,outside sum (no in-house filing),1
GLEIF AMERICAS,client:207044,2023,first_quarter,False,0,40000,40000,outside sum (no in-house filing),1
GLEIF AMERICAS,client:207044,2023,fourth_quarter,False,0,40000,40000,outside sum (no in-house filing),1
GLEIF AMERICAS,client:207044,2023,second_quarter,False,0,40000,40000,outside sum (no in-house filing),1
GLEIF AMERICAS,client:207044,2023,third_quarter,False,0,40000,40000,outside sum (no in-house filing),1
GLEIF AMERICAS,client:207044,2024,first_quarter,False,0,40000,40000,outside sum (no in-house filing),1
GLEIF AMERICAS,client:207044,2024,fourth_quarter,False,0,50000,50000,outside sum (no in-house filing),1
GLEIF AMERICAS,client:207044,2024,second_quarter,False,0,50000,50000,outside sum (no in-house filing),1
GLEIF AMERICAS,client:207044,2024,third_quarter,False,0,50000,50000,outside sum (no in-house filing),1
GLEIF AMERICAS,client:207044,2025,first_quarter,False,0,50000,50000,outside sum (no in-house filing),1
GLEIF AMERICAS,client:207044,2025,fourth_quarter,False,0,50000,50000,outside sum (no in-house filing),1
GLEIF AMERICAS,client:207044,2025,second_quarter,False,0,50000,50000,outside sum (no in-house filing),1
GLEIF AMERICAS,client:207044,2025,third_quarter,False,0,50000,50000,outside sum (no in-house filing),1
GLEIF AMERICAS,client:207044,2026,first_quarter,False,0,40000,40000,outside sum (no in-house filing),1
GLOBAL DIGITAL ASSET & CRYPTOCURRENCY ASSOCIATION D.B.A GLOBAL DCA,client:211496,2022,first_quarter,False,0,50000,50000,outside sum (no in-house filing),1
GLOBAL DIGITAL ASSET & CRYPTOCURRENCY ASSOCIATION D.B.A GLOBAL DCA,client:211496,2022,fourth_quarter,False,0,50000,50000,outside sum (no in-house filing),1
GLOBAL DIGITAL ASSET & CRYPTOCURRENCY ASSOCIATION D.B.A GLOBAL DCA,client:211496,2022,second_quarter,False,0,50000,50000,outside sum (no in-house filing),1
GLOBAL DIGITAL ASSET & CRYPTOCURRENCY ASSOCIATION D.B.A GLOBAL DCA,client:211496,2022,third_quarter,False,0,50000,50000,outside sum (no in-house filing),1
GLOBAL DIGITAL ASSET & CRYPTOCURRENCY ASSOCIATION D.B.A GLOBAL DCA,client:211496,2023,first_quarter,False,0,50000,50000,outside sum (no in-house filing),1
GLOBAL DIGITAL ASSET & CRYPTOCURRENCY ASSOCIATION D.B.A GLOBAL DCA,client:211496,2023,fourth_quarter,False,0,50000,50000,outside sum (no in-house filing),1
GLOBAL DIGITAL ASSET & CRYPTOCURRENCY ASSOCIATION D.B.A GLOBAL DCA,client:211496,2023,second_quarter,False,0,50000,50000,outside sum (no in-house filing),1
GLOBAL DIGITAL ASSET & CRYPTOCURRENCY ASSOCIATION D.B.A GLOBAL DCA,client:211496,2023,third_quarter,False,0,50000,50000,outside sum (no in-house filing),1
GLOBAL DIGITAL ASSET & CRYPTOCURRENCY ASSOCIATION D.B.A GLOBAL DCA,client:211496,2024,first_quarter,False,0,50000,50000,outside sum (no in-house filing),1
GLOBAL DIGITAL ASSET & CRYPTOCURRENCY ASSOCIATION D.B.A GLOBAL DCA,client:211496,2024,second_quarter,False,0,20000,20000,outside sum (no in-house filing),1
"GLOBAL PAYMENTS, INC.",client:171265,2022,first_quarter,True,200000,30000,200000,in-house total (outside firms subsumed),2
"GLOBAL PAYMENTS, INC.",client:171265,2022,fourth_quarter,True,160000,30000,160000,in-house total (outside firms subsumed),2
"GLOBAL PAYMENTS, INC.",client:171265,2022,second_quarter,True,260000,30000,260000,in-house total (outside firms subsumed),2
"GLOBAL PAYMENTS, INC.",client:171265,2022,third_quarter,True,120000,30000,120000,in-house total (outside firms subsumed),2
"GLOBAL PAYMENTS, INC.",client:171265,2023,first_quarter,True,290000,50000,290000,in-house total (outside firms subsumed),2
"GLOBAL PAYMENTS, INC.",client:171265,2023,fourth_quarter,True,220000,50000,220000,in-house total (outside firms subsumed),2
"GLOBAL PAYMENTS, INC.",client:171265,2023,second_quarter,True,150000,50000,150000,in-house total (outside firms subsumed),2
"GLOBAL PAYMENTS, INC.",client:171265,2023,third_quarter,True,160000,50000,160000,in-house total (outside firms subsumed),2
"GLOBAL PAYMENTS, INC.",client:171265,2024,first_quarter,True,300000,50000,300000,in-house total (outside firms subsumed),2
"GLOBAL PAYMENTS, INC.",client:171265,2024,fourth_quarter,True,150000,50000,150000,in-house total (outside firms subsumed),2
"GLOBAL PAYMENTS, INC.",client:171265,2024,second_quarter,True,210000,50000,210000,in-house total (outside firms subsumed),2
"GLOBAL PAYMENTS, INC.",client:171265,2024,third_quarter,True,180000,50000,180000,in-house total (outside firms subsumed),2
"GLOBAL PAYMENTS, INC.",client:171265,2025,first_quarter,True,350000,50000,350000,in-house total (outside firms subsumed),2
"GLOBAL PAYMENTS, INC.",client:171265,2025,fourth_quarter,True,190000,90000,190000,in-house total (outside firms subsumed),3
"GLOBAL PAYMENTS, INC.",client:171265,2025,second_quarter,True,210000,50000,210000,in-house total (outside firms subsumed),2
"GLOBAL PAYMENTS, INC.",client:171265,2025,third_quarter,True,170000,110000,170000,in-house total (outside firms subsumed),3
"GLOBAL PAYMENTS, INC.",client:171265,2026,first_quarter,True,260000,50000,260000,in-house total (outside firms subsumed),2
"GLOBAL TRADING SYSTEMS, LLC",client:202190,2022,first_quarter,False,0,20000,20000,outside sum (no in-house filing),1
"GLOBAL TRADING SYSTEMS, LLC",client:202190,2022,fourth_quarter,False,0,20000,20000,outside sum (no in-house filing),1
"GLOBAL TRADING SYSTEMS, LLC",client:202190,2022,second_quarter,False,0,20000,20000,outside sum (no in-house filing),1
"GLOBAL TRADING SYSTEMS, LLC",client:202190,2022,third_quarter,False,0,20000,20000,outside sum (no in-house filing),1
"GLOBAL TRADING SYSTEMS, LLC",client:202190,2023,first_quarter,False,0,20000,20000,outside sum (no in-house filing),1
"GLOBAL TRADING SYSTEMS, LLC",client:202190,2023,fourth_quarter,False,0,20000,20000,outside sum (no in-house filing),1
"GLOBAL TRADING SYSTEMS, LLC",client:202190,2023,second_quarter,False,0,20000,20000,outside sum (no in-house filing),1
"GLOBAL TRADING SYSTEMS, LLC",client:202190,2023,third_quarter,False,0,20000,20000,outside sum (no in-house filing),1
"GLOBAL TRADING SYSTEMS, LLC",client:202190,2024,first_quarter,False,0,20000,20000,outside sum (no in-house filing),1
"GLOBAL TRADING SYSTEMS, LLC",client:202190,2024,fourth_quarter,False,0,20000,20000,outside sum (no in-house filing),1
"GLOBAL TRADING SYSTEMS, LLC",client:202190,2024,second_quarter,False,0,20000,20000,outside sum (no in-house filing),1
"GLOBAL TRADING SYSTEMS, LLC",client:202190,2024,third_quarter,False,0,20000,20000,outside sum (no in-house filing),1
"GLOBAL TRADING SYSTEMS, LLC",client:202190,2025,first_quarter,False,0,20000,20000,outside sum (no in-house filing),1
"GLOBAL TRADING SYSTEMS, LLC",client:202190,2025,fourth_quarter,False,0,20000,20000,outside sum (no in-house filing),1
"GLOBAL TRADING SYSTEMS, LLC",client:202190,2025,second_quarter,False,0,20000,20000,outside sum (no in-house filing),1
"GLOBAL TRADING SYSTEMS, LLC",client:202190,2025,third_quarter,False,0,20000,20000,outside sum (no in-house filing),1
"GLOBAL TRADING SYSTEMS, LLC",client:202190,2026,first_quarter,False,0,20000,20000,outside sum (no in-house filing),1
GOLDMAN SACHS GROUP INC,client:163042,2022,first_quarter,False,0,1060000,1060000,outside sum (no in-house filing),3
GOLDMAN SACHS GROUP INC,client:163042,2022,fourth_quarter,False,0,720000,720000,outside sum (no in-house filing),3
GOLDMAN SACHS GROUP INC,client:163042,2022,second_quarter,False,0,580000,580000,outside sum (no in-house filing),3
GOLDMAN SACHS GROUP INC,client:163042,2022,third_quarter,False,0,720000,720000,outside sum (no in-house filing),3
GOLDMAN SACHS GROUP INC,client:163042,2023,first_quarter,False,0,1220000,1220000,outside sum (no in-house filing),3
GOLDMAN SACHS GROUP INC,client:163042,2023,fourth_quarter,False,0,2860000,2860000,outside sum (no in-house filing),3
GOLDMAN SACHS GROUP INC,client:163042,2023,second_quarter,False,0,670000,670000,outside sum (no in-house filing),3
GOLDMAN SACHS GROUP INC,client:163042,2023,third_quarter,False,0,660000,660000,outside sum (no in-house filing),3
GOLDMAN SACHS GROUP INC,client:163042,2024,first_quarter,False,0,1170000,1170000,outside sum (no in-house filing),3
GOLDMAN SACHS GROUP INC,client:163042,2024,fourth_quarter,False,0,890000,890000,outside sum (no in-house filing),3
GOLDMAN SACHS GROUP INC,client:163042,2024,second_quarter,False,0,650000,650000,outside sum (no in-house filing),3
GOLDMAN SACHS GROUP INC,client:163042,2024,third_quarter,False,0,750000,750000,outside sum (no in-house filing),3
GOLDMAN SACHS GROUP INC,client:163042,2025,first_quarter,False,0,1280000,1280000,outside sum (no in-house filing),3
GOLDMAN SACHS GROUP INC,client:163042,2025,fourth_quarter,False,0,1840000,1840000,outside sum (no in-house filing),3
GOLDMAN SACHS GROUP INC,client:163042,2025,second_quarter,False,0,740000,740000,outside sum (no in-house filing),3
GOLDMAN SACHS GROUP INC,client:163042,2025,third_quarter,False,0,820000,820000,outside sum (no in-house filing),3
GOLDMAN SACHS GROUP INC,client:163042,2026,first_quarter,False,0,1430000,1430000,outside sum (no in-house filing),3
GPD Holdings LLC d/b/a CoinFlip,client:64019,2025,first_quarter,False,0,50000,50000,outside sum (no in-house filing),1
GPD Holdings LLC d/b/a CoinFlip,client:64019,2025,fourth_quarter,False,0,150000,150000,outside sum (no in-house filing),2
GPD Holdings LLC d/b/a CoinFlip,client:64019,2025,second_quarter,False,0,70000,70000,outside sum (no in-house filing),1
GPD Holdings LLC d/b/a CoinFlip,client:64019,2025,third_quarter,False,0,150000,150000,outside sum (no in-house filing),2
GPD Holdings LLC d/b/a CoinFlip,client:64019,2026,first_quarter,False,0,150000,150000,outside sum (no in-house filing),2
"GRAYSCALE INVESTMENTS, LLC",client:54632,2023,first_quarter,False,0,50000,50000,outside sum (no in-house filing),1
"GRAYSCALE INVESTMENTS, LLC",client:54632,2023,fourth_quarter,False,0,60000,60000,outside sum (no in-house filing),1
"GRAYSCALE INVESTMENTS, LLC",client:54632,2023,second_quarter,False,0,60000,60000,outside sum (no in-house filing),1
"GRAYSCALE INVESTMENTS, LLC",client:54632,2023,third_quarter,False,0,60000,60000,outside sum (no in-house filing),1
"GRAYSCALE INVESTMENTS, LLC",client:54632,2024,first_quarter,False,0,60000,60000,outside sum (no in-house filing),1
"GRAYSCALE INVESTMENTS, LLC",client:54632,2024,fourth_quarter,False,0,60000,60000,outside sum (no in-house filing),1
"GRAYSCALE INVESTMENTS, LLC",client:54632,2024,second_quarter,False,0,60000,60000,outside sum (no in-house filing),1
"GRAYSCALE INVESTMENTS, LLC",client:54632,2024,third_quarter,False,0,60000,60000,outside sum (no in-house filing),1
"GRAYSCALE INVESTMENTS, LLC",client:54632,2025,first_quarter,False,0,60000,60000,outside sum (no in-house filing),1
"GRAYSCALE INVESTMENTS, LLC",client:54632,2025,fourth_quarter,False,0,60000,60000,outside sum (no in-house filing),1
"GRAYSCALE INVESTMENTS, LLC",client:54632,2025,second_quarter,False,0,60000,60000,outside sum (no in-house filing),1
"GRAYSCALE INVESTMENTS, LLC",client:54632,2025,third_quarter,False,0,60000,60000,outside sum (no in-house filing),1
"GRAYSCALE INVESTMENTS, LLC",client:54632,2026,first_quarter,False,0,60000,60000,outside sum (no in-house filing),1
GREENIDGE GENERATION HOLDINGS INC.,client:44645,2022,first_quarter,False,0,40000,40000,outside sum (no in-house filing),1
GREENIDGE GENERATION HOLDINGS INC.,client:44645,2022,second_quarter,False,0,50000,50000,outside sum (no in-house filing),1
GREENIDGE GENERATION HOLDINGS INC.,client:44645,2022,third_quarter,False,0,50000,50000,outside sum (no in-house filing),1
Grant Thornton LLP,client:207860,2022,first_quarter,False,0,40000,40000,outside sum (no in-house filing),1
Grant Thornton LLP,client:207860,2022,fourth_quarter,False,0,40000,40000,outside sum (no in-house filing),2
Grant Thornton LLP,client:207860,2022,second_quarter,False,0,40000,40000,outside sum (no in-house filing),1
Grant Thornton LLP,client:207860,2022,third_quarter,False,0,40000,40000,outside sum (no in-house filing),1
Grant Thornton LLP,client:207860,2023,first_quarter,False,0,30000,30000,outside sum (no in-house filing),1
Grant Thornton LLP,client:207860,2023,fourth_quarter,False,0,40000,40000,outside sum (no in-house filing),1
Grant Thornton LLP,client:207860,2023,second_quarter,False,0,30000,30000,outside sum (no in-house filing),1
Grant Thornton LLP,client:207860,2023,third_quarter,False,0,40000,40000,outside sum (no in-house filing),1
Grant Thornton LLP,client:207860,2024,first_quarter,False,0,40000,40000,outside sum (no in-house filing),1
Grant Thornton LLP,client:207860,2024,fourth_quarter,False,0,50000,50000,outside sum (no in-house filing),1
Grant Thornton LLP,client:207860,2024,second_quarter,False,0,50000,50000,outside sum (no in-house filing),1
Grant Thornton LLP,client:207860,2024,third_quarter,False,0,10000,10000,outside sum (no in-house filing),1
